Id;Tweet;Categoria;Columna1;Fecha;Usuario;Ironia;Reclasificar;Twitero
1062;"??? #Elecciones | El peronismo busca dar el batacazo en Jujuy

??? Para nosotros es importante que tanto Alberto Fernández como Cristina Kirchner sean parte de este proceso, dijo el candidato de Unidad para la Victoria, Diego Palmieri.

?? Leé más:
https://t.co/AevW4o7Eyl";Positivo;;6/24/2021;FM La Patriada;NO;Reclasificar;
1445;"?? PLAN GANADERO
El Presidente Alberto Fernández encabezará el anuncio del Plan Ganadero y un nuevo esquema para la exportación de carne vacuna, que contemplará la reserva de  cortes  para el mercado interno.
Hora: 12:30";Positivo;;6/22/2021;LA RUEDA;NO;Reclasificar;
1684;"??????????????????
Alberto Fernández: “Nos vamos a poner de pie porque vamos a vencer a la pandemia todos unidos https://t.co/RW6VcffUqP";Positivo;;6/23/2021;Maria J Corbellini;NO;Reclasificar;
686;??48° Congreso Nacional Bancario, hoy en la apertura de nuestro congreso recibimos la visita de Axel Kicillof, Gobernador de la provincia de Bs As y de Alberto Fernández Presidente de nuestro país, quienes nos honraron la lucha de las y los bancarios con su presencia. https://t.co/SMnauGwatD;Positivo;;6/23/2021;Bancaria Rosario;NO;Reclasificar;
1370;"#Chubut
Eliceche: “Alberto Fernández está de acuerdo con el desarrollo minero”
https://t.co/VLyge5KxwQ";Neutro;;6/24/2021;El Comodorense;NO;Reclasificar;
902;#Exportaciones | Reunión clave en Casa Rosada para destrabar las exportaciones de carne y ampliar la oferta de cortes populares. Alberto Fernández encabeza el encuentro. También participan el ministro de Desarrollo Productivo, Matías Kulfas e integrantes de la cadena de la carne. https://t.co/y2XK11Atqm;Neutro;;6/22/2021;221 NOTICIAS ? La ciudad en vivo.;NO;Reclasificar;
1180;#Exportaciones | Reunión clave en Casa Rosada para destrabar las exportaciones de carne y ampliar la oferta de cortes populares. Alberto Fernández encabeza el encuentro. También participan el ministro de Desarrollo Productivo, Matías Kulfas e integrantes de la cadena de la carne. https://t.co/duwlNSQkcx;Neutro;;6/22/2021;CN24 NOTICIAS;NO;Reclasificar;
1318;"@Anasofiatru58 1932• INAUGURACIÓN DE LA POLICLÍNICA CARACAS
  Se inaugura la Policlínica Caracas, diseñada por Gustavo Wallis, institución en la cual trabajaban destacados médicos de la época: Leopoldo Aguerrevere, José I. Baldó, Pedro Blanco Gásperi, Fermín Díaz, Alberto Fernández,.";Neutro;;6/24/2021;@MALVAPICA ???????? en esta red desde 2006;NO;Reclasificar;
1338;@CeSanz1 Alberto Fernandez;Neutro;;6/22/2021;Garzulo ????????????????;NO;Reclasificar;
1852;"@fmiguelromeo54 @MartaMalarria @LANACION Alberto es para ti

https://t.co/oqVRfFFqq0";Neutro;;6/22/2021;Cas Quito;NO;Reclasificar;
1857;@nkreplak Alberto Fernández: Terminemos con la payasada, no hay un delito por adelantarse en la fila https://t.co/LU7aBhlzaI;Neutro;;6/22/2021;PiOpIo Resurrection ??;NO;Reclasificar;
1704;"3.759.874  , ese es el número de vacunados con dos dosis.
El resto ....es mala praxis.
Andá a buscarla al ángulo Alberto Segundadosis Fernández  !!
??";Neutro;;6/24/2021;nazarenozarantonelli;No;Reclasificar;
569;Alberto Fernandez conduccion https://t.co/OHwPOLtlim;Neutro;;6/22/2021;Ramiro;NO;Reclasificar;
787;Alberto Fernández participa de la apertura del Congreso Nacional Bancario https://t.co/coQwrtM9yb;Neutro;;6/23/2021;Panorama Directo;NO;Reclasificar;
1383;Alberto Fernández realiza anuncios sobre la carne: Reservarán algunos cortes exclusivamente para el mercado interno https://t.co/7L55EIQ3ib;Neutro;;6/22/2021;LaNoticia1.com;NO;Reclasificar;
529;"Alberto Fernández vendra a Villaguay para inaugurar un tramo de la Ruta Nacional 18. La misma que Macri y Marcos Peña paralizaron en 2015, la misma que mató a mucha gente.

Salimos de la desidia.
https://t.co/3zsq0u3dJv";Neutro;;6/22/2021;Sebastián Parnes;NO;Reclasificar;
1014;"Alberto Fernández visitará Córdoba por primera vez en un año y medio de gestión &gt;&gt; https://t.co/QXkHMljuix https://t.co/2k1jW1uRSc";Neutro;;6/24/2021;El Doce;NO;Reclasificar;
1330;Alberto Fernández y Sergio Massa serán los próximos testigos en el juicio a Cristina Kirchner por la obra pública | Por Martín Angulo https://t.co/2HVoH2adVP;Neutro;;6/24/2021;infobae;NO;Reclasificar;
609;Alberto Fernández, Cristina Kirchner y funcionarios manifestaron pesar por muerte de Horacio González - https://t.co/u5ianUljoQ https://t.co/7uLu6CD0WD;Neutro;;6/23/2021;Noticias de Tucuman;NO;Reclasificar;
1027;alberto fernandez: Abran las importaciones de HIDROTISONA - ¡Firmá la petición! https://t.co/0uCQexqg6X via @ChangeorgAR;Neutro;;6/22/2021;Lisi;NO;Reclasificar;
1823;Alberto Fernández: Horacio González fue un intelectual comprometido con la realidad de su Patria y con las causas justas https://t.co/hgTvpT6qkJ;Neutro;;6/22/2021;minutouno;NO;Reclasificar;
1104;Alberto Fernández: La bandera argentina representa la libertad, la igualdad y la solidaridad https://t.co/clZJgRpqaf a través de @populardiario;Neutro;;6/22/2021;osval;NO;Reclasificar;
938;Carne: Alberto Fernández anuncia un Plan Ganadero y un nuevo esquema exportador https://t.co/6lKhxcNPhw;Neutro;;6/22/2021;minutouno;NO;Reclasificar;
1195;El decreto de Alberto Fernandez nos llama al ministro Basterra y a mí a poner en marcha el Plan Ganadero en los próximos 30 días, dice Kulfas. Y aclara que no es algo que hayan hecho ahora sino que ya venían delineando. https://t.co/QwTWt7W9OD;Neutro;;6/22/2021;Carola Urdangarin;NO;Reclasificar;
1309;El presidente Alberto Fernández participó ayer de la apertura del 48º Congreso Nacional de la Asociación Bancaria. https://t.co/TMEy3U3vPE;Neutro;;6/24/2021;Televisión Pública;NO;Reclasificar;
1009;El Presidente anunciará una iniciativa inédita de este tipo en Latinoamérica. El acto será a las 11.30 en el Museo del Bicentenario de Casa Rosada  https://t.co/05M07KcVXD;Neutro;;6/24/2021;Diario Panorama;NO;Reclasificar;
578;Gestión Alberto Fernández de Kirchner kiciloff vizzotti ginés https://t.co/vCnd68MU16;Neutro;;6/22/2021;OSCAR;NO;Reclasificar;
1055;"Katopodis (@gkatopodis): “#AlbertoFernández y #AxelKicillof estarán al frente de la campaña”
https://t.co/6sLZ4etKZV https://t.co/h2B2kd9N3o";Neutro;;6/23/2021;LaVozdeRosario -??Portal de Noticias Independiente;NO;Reclasificar;
718;"Le he pedido a Alberto Fernández que encabece la fórmula que integraremos juntos, él como candidato a presidente y yo como candidata a vice
Cristina Fernández de Kirchner ?? https://t.co/SCM5ax4dQC";Neutro;;6/24/2021;Chuck Lennon;NO;Reclasificar;
1196;"LO DUDO!
Alberto Fernández visita por primera vez Córdoba como presidente 
https://t.co/PcJomb4K9e";Neutro;;6/24/2021;Pablo-_-MDP;NO;Reclasificar;
1350;"PRESIDENTE ALBERTO FERNÁNDEZ 
Nuestro Diputado Carlos cisneros 
???????????? https://t.co/RVuqt4LEGJ";Neutro;;6/23/2021;Karina;NO;Reclasificar;
977;??#AHORA Acuerdo por la exportación de la carne.  Alberto Fernández se reunió con la mesa de enlace. https://t.co/CQI4XbHBOU;Neutro;;6/22/2021;De12a14;NO;Reclasificar;
682;@EPetronni Ya llegó Alberto Fernández y Macri puede llegar cualquiera hasta máximo Kirchner;Neutro;;6/23/2021;%100 ARGENTINO;SI;Reclasificar;
1591;"¿Estos son precios de compra?

.-Están cerca de la brecha media del gobierno de Alberto Fernández, hasta una brecha del 80% sería comprador, por encima de dicha brecha comienzan las dudas, y con una brecha por encima del 100% hay que vender para comprar activos.";Neutro;;6/22/2021;@salvadistefano;NO;Reclasificar;
1769;"¿Cuál es la brecha promedio desde que asumió Alberto Fernández?

.-La brecha promedio fue del 72,3% con un pico del 126% en octubre del 2020.";Neutro;;6/22/2021;@salvadistefano;NO;Reclasificar;
918;Presidente Alberto Fernandez: Banco Nacional de Datos Genéticos Universal - ¡Firmá la petición! https://t.co/ZSJMaxAOId a través de @ChangeorgAR;Neutro;;6/24/2021;? Melomaníaca?;NO;Reclasificar;
1672;"https://t.co/r8AKMCA9IG
??El Presidente visitará este viernes la provincia de Córdoba. Es el primer viaje hacia nuestra provincia 

??Encabezará un acto en Fábrica de Aviones (Fadea), y luego se trasladará a la inauguración de un tramo de la autopista 19.";Neutro;;6/24/2021;102.3;NO;Reclasificar;
1848;"Prefiero tener 10% mas de pobres y no 100.000 muertos - Alberto Fernández.

el país: https://t.co/Ash4Hq8V2u";Neutro;;6/23/2021;442;NO;Reclasificar;
521;Alberto Fernández y Cristina Kirchner lamentaron la muerte de Horacio González https://t.co/ocyjaTJWbL;Neutro;;6/22/2021;abcDiario.com.ar;NO;Reclasificar;
1290;Referentes de Unidad para la Victoria le pidieron a Alberto Fernández que controle las elecciones en Jujuy  https://t.co/jHQALRfUg8;Positivo;;6/22/2021;ACAPI.AR;NO;Reclasificar;
1665;Jorge Fernández Díaz: CFK está dispuesta a no irse más del poder, en Desde el llano, de Morales Solá - 21/06/21 https://t.co/Rm9b97JhFB TUGO Cristina y Alberto Jorge Macri Eukanuba Vidal #DiegoEterno Maradona #GolDelSiglo Gracias Diego #35AñosDeGloria Sergio Massa cuarentena;Neutro;;6/22/2021;Actualidad en foco;NO;Reclasificar;
1854;El Gobierno piensa pagar los USD 2.500 millones que Argentina le debe al Club de París en cuotas establecidas por el concepto de Comparabilidad y no piensa pagar un solo centavo de intereses punitorios, que ya suman más de USD 2.000 millones. https://t.co/aYWna9rwVb;Neutro;;6/24/2021;Adrián Pennacchio;NO;Reclasificar;
701;La dura acusación de Milagro Sala al gobierno de Alberto Fernández https://t.co/tQc69lZgtg a través de @LANACION;Neutro;;6/24/2021;adrian riscossa;NO;Reclasificar;
1406;"Alberto Fernández (@alferdez) definió al exdirector de la Biblioteca Nacional como un intelectual comprometido con la realidad de su patria y con las causas justas
https://t.co/ZmgUxVc8cM";Neutro;;6/22/2021;Agencia Télam;NO;Reclasificar;
1661;"Alberto Fernández (@alferdez) participa de la apertura del Congreso Nacional Bancario

?? El congreso se realizará a través de videoconferencia y se extenderá hasta el viernes próximo

https://t.co/XouB4QeRzb";Neutro;;6/23/2021;Agencia Télam;NO;Reclasificar;
693;El Presidente participó de la apertura del 48º Congreso Nacional Bancario. Allí adelantó que en los próximos días se va a acelerar la velocidad de la vacunación contra el coronavirus. https://t.co/jqQzT410KQ;Positivo;f;6/24/2021;AIRE bonaerense;NO;Reclasificar;
1498;"POLÍTICA | Sin una fecha prevista, se estima que serán citados para agosto, en su condición de ex jefes de Gabinete. Será en el marco de la causa por presuntas irregularidades en la obra pública.}
https://t.co/cgBzqPJxLS";Neutro;;6/23/2021;Aire de Santa Fe;NO;Reclasificar;
1065;Kirchnerismo. Mayra Mendoza. Alberto Fernandez. Cristina Kirchner. Socialismo. https://t.co/Z3O3g74IW5;Neutro;;6/22/2021;Alan;NO;Reclasificar;
725;@liligoico57 No jugarla de Alberto Fernández y desplegar toda la empatía de que seas capaz.;Neutro;;6/22/2021;Alberto Filipuzzi™©-OCT/2009;NO;Reclasificar;
1156;Alberto Fernández visitará Córdoba el próximo viernes https://t.co/y0y87FBJFt;Neutro;;6/24/2021;Ale García Krizanec;NO;Reclasificar;
1687;@infobae ACLARO A LOS NICARAGÜENSES, EL GOBIERNO DE ALBERTO FERNANDEZ NO REPRESENTA EL SENTIR DE TODOS LOS ARGENTINOS. HABEMOS ARGENTINOS QUE DESEAMOS QUE TENGAN ELECCIONES LIBRES.;Negativo;;6/22/2021;Ale Hawk;NO;Reclasificar;
1858;"@luisrdz72 @Israelbarronm Impensable en la Argentina Post Kirschner y ahora de Alberto Fernandez! 
Impensable!!!";Neutro;;6/24/2021;Alejandro;NO;Reclasificar;
1273;"@damifarm @AgenciaTelam @alferdez Dónde está ajustando jubilaciones??
https://t.co/FTznoHcaGk";Positivo;;6/23/2021;Alejandro Gomis;NO;Reclasificar;
1874;Causa Vialidad: el tribunal citará a Alberto Fernández, Massa y Zannini como testigos https://t.co/DiDDtNKy9o vía @LANACION;Neutro;;6/23/2021;Alex;NO;Reclasificar;
997;“Pito duro”, el sugestivo tuit de Jorge Rial ¿sobre Alberto Fernández? (que luego borró) https://t.co/UHXZwgWqyP vía @TRIBUNAcomar;Neutro;;6/22/2021;Alicinhia;NO;Reclasificar;
1175;"Encuentro online, Desayuno #alumniIESIDE el miércoles 30 de junio a las 9,30 h. con Alberto Fernández y Cecilia Mariño, presentando y moderando Emilio Pérez. 
Contratación de Interim Management: todo lo que quieres saber y conocer.
https://t.co/LCErjcL8S9ín+informativo+de+la+Aso https://t.co/nwk9fyha2W";Neutro;;6/23/2021;Alumni IESIDE;NO;Reclasificar;
874;Alberto Fernández despidió en las redes sociales a Horacio González https://t.co/GdxLpaV0iA;Neutro;;6/22/2021;Ámbito Financiero;NO;Reclasificar;
1286;Alberto Fernández presentará el programa Casa Propia https://t.co/QM0utxi7Hj;Neutro;;6/24/2021;Ámbito Financiero;NO;Reclasificar;
1663;El viernes éste  viene a Córdoba por primera vez  Alberto Fernandez.Digo?????;Neutro;;6/23/2021;Anabel;NO;Reclasificar;
1042;@osvaldobazan Alberto Fernández es presidente.;Neutro;;6/22/2021;Anatilde Yasky;NO;Reclasificar;
1542;@LAVOZcomar Año 2045 Schiaretti y Alberto Fernández acordaron extender por 15 días más la cuarentena por la aparición de la variante gamma xxxiii proveniente de Micronesia . Y así por los siglos de los siglos...;Neutro;;6/23/2021;Andrés;NO;Reclasificar;
1152;"El pte Alberto Fernández encabezará hoy los anuncios de reapertura parcial de las exportaciones de carne, con cupos, y de medidas para incentivar la producción a través de un Plan Ganadero. El objetivo es aumentar la producción a unas 5 millones de ton. ..
https://t.co/vRk1voKCHd";Positivo;;6/22/2021;Andres Peebles;NO;Reclasificar;
1635;Alberto Fernández participará de una actividad con bancarios https://t.co/o8upoGGNIy a través de @infocielo;Neutro;;6/23/2021;Andres Peebles;NO;Reclasificar;
1680;"En Jujuy tenemos un pte del PJ que no acompañó a Alberto  Fernandez porque su jefe político es Gerardo Morales.
Como Duhalde: ?? Trataque este Gobierno no pueda seguir. X eso aseguró que trabaja para formar una nueva alternativa con Macri.
https://t.co/bxaeLId8MR";Positivo;;6/22/2021;Andy;NO;Reclasificar;
1359;??é???????? ?? ?????????????????? ?????????? ???? ???????? ??????????????????. AMLO y Alberto Fernández reafirman que mantendrán el principio de no intervención. #LaJornada;Neutro;;6/22/2021;Antonio Cruz Coutiño. Dr.;NO;Reclasificar;
1188;Leandro Santoro El admirador de Cristina y amigo de Fernández que quiere encabezar en Ciudad https://t.co/el3wNlbI9l;Neutro;;6/22/2021;Antonio Juan Rodríguez. Pensionado;NO;Reclasificar;
960;Ley pandemia: se enfría el tratamiento del proyecto en Diputados y Alberto Fernández deberá volver a emitir un DNU con restricciones https://t.co/A6vAbj5lka;Neutro;;6/23/2021;Argentina Noticia;NO;Reclasificar;
647;Al aire en su programa de Radio 10, el humorista se refirió al polémico comentario que la conductora le dirigió a Gladys Florimonti por haber votado a Alberto Fernández. https://t.co/1GYjnOevDt;Neutro;;6/22/2021;Argentinos Online;NO;Reclasificar;
1320;@rodotailhade Magnetto el amigo de Alberto Fernández?;Neutro;;6/23/2021;ariel delpino;NO;Reclasificar;
1799;@VLMElEmilio1 @Martu73 @Lupo55 @arilijalad La interna Alberto Fernández - Macri resolverá quién administra la colonia al servicio de Soros, que es más que Magnetto y Rocca.;Neutro;;6/22/2021;Ariel Magirena;NO;Reclasificar;
1551;Alberto Fernández Inaugura #CongresoBancario. Transmisión en vivo  desde las 11 hs, hoy 23 de Junio. En nuestra página https://t.co/xb4DFu9HTp https://t.co/3y7znywOaN;Neutro;;6/23/2021;Asociación Bancaria;NO;Reclasificar;
522;Comunicado del sindicato de la Enfermería ALE, ante el proyecto de ley presentado por el presidente Alberto Fernández – Asociación de Licenciados en Enfermería https://t.co/FTkyboBOd6;Neutro;;6/22/2021;Asociación de Licenciados en Enfermería;NO;Reclasificar;
1351;Comunicado del sindicato de la Enfermería ALE, ante el proyecto de ley presentado por el presidente Alberto Fernández – Asociación de Licenciados en Enfermería https://t.co/8OnFiznEAB;Neutro;;6/24/2021;Asociación de Licenciados en Enfermería;NO;Reclasificar;
983;Fernando Fernández, Gonzalo Gonzáles, Alberto Alberti, Álvaro Álvarez, Jimena Jiménez, los vengo pensando desde que nací ?? https://t.co/1CJjjPCnnR;Neutro;;6/23/2021;? ? ?;NO;Reclasificar;
1897;Lo importante hoy ?? https://t.co/kU8uy8kKrX https://t.co/89JlGWH4Ll;Neutro;;6/24/2021;BAE Negocios;NO;Reclasificar;
1296;Alberto Fernández participará de una actividad con bancarios - https://t.co/W8gGNuwz5U;Neutro;;6/23/2021;Bahíapolítica;NO;Reclasificar;
1349;Alberto Fernández participa de la apertura del Congreso Nacional Bancario https://t.co/I3x4Jh2DRY;Neutro;;6/23/2021;Barranqueras Online;NO;Reclasificar;
962;"?? Alberto Fernández presentó un proyecto para jerarquizar a la enfermería

?? Oscar Zanabria, enfermero del Hospital de Niños Ricardo Gutiérrez, señaló que el proyecto continúa sin permitirles el ingreso a la carrera profesional.

https://t.co/pOB3qtAEme";Neutro;;6/23/2021;Barricada ? TV;NO;Reclasificar;
